id,judul_kkn,waktu_pelaksanaan,url_pemberitaan,laporan_akhir_kkn,url_video_aktivitas_kkn,url_laporan_akhir,periodesem,nama_kelurahan_desa,desa_text,nama_kecamatan,nama_kota_kabupaten,nama_provinsi,latitude,longitude,lokasi
69,KKNT RECON KEMDIKBUD: Upaya Meningkatkan Kesadaran Masyarakat Mengenai Covid-19 dan Adaptasi Kebiasaan Baru (New  Normal) Secara Daring dengan Media Sosial,2020-08-20,https://www.its.ac.id/news/2020/10/15/kknt-its-edukasi-pelaksanaan-protokol-kesehatan/,bc400b64c29a7966b8be9db441852df2,https://youtu.be/NqwJIoXW16Q,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=bc400b64c29a7966b8be9db441852df2,20201,TEBET TIMUR,,TEBET,KOTA JAKARTA SELATAN,DKI JAKARTA,-6.2337109,106.8464232," TEBET TIMUR, KECAMATAN TEBET, KOTA JAKARTA SELATAN, PROVINSI DKI JAKARTA"
249,GAMIFIKASI UPAYA MENANGKAL HOAX TERHADAP INFORMASI VAKSINASI COVID-19 DI SOCIAL MEDIA DALAM SCOPE KELUARGA,2021-08-02,https://www.its.ac.id/news/2021/12/14/its-edukasi-penangkalan-hoaks-melalui-youtube-dan-instagram/,db0ff0156c71b2166d5e7b2ecbec2420,https://www.youtube.com/watch?v=CavCEqtdWTI&amp;t=39s,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=db0ff0156c71b2166d5e7b2ecbec2420,20211,KARET KUNINGAN,Kuningan,SETIA BUDI,KOTA JAKARTA SELATAN,DKI JAKARTA,-6.217539652635912,106.833925586508,"Kuningan KARET KUNINGAN, KECAMATAN SETIA BUDI, KOTA JAKARTA SELATAN, PROVINSI DKI JAKARTA"
320,"Edukasi dan Sosialisasi Terkait Investasi Kepada Masyarakat Usia Produktif Maupun Non-Produktif di Kecamatan Setiabudi, kota Jakarta Selatan",2021-07-15,https://www.its.ac.id/news/2021/12/31/mahasiswa-its-edukasi-pentingnya-investasi-melalui-kkn/,03d4c2f012615911ba5f3de28c08c817,https://www.youtube.com/watch?v=52WPnzXn4vQ,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=03d4c2f012615911ba5f3de28c08c817,20211,SETIA BUDI,,SETIA BUDI,KOTA JAKARTA SELATAN,DKI JAKARTA,-5.995793424862097,106.81954506394989," SETIA BUDI, KECAMATAN SETIA BUDI, KOTA JAKARTA SELATAN, PROVINSI DKI JAKARTA"
110,KKNT Relawan Covid-19 Nasional Kemdikbud MENINGKATKAN KESADARAN SERTA PENGETAHUAN MENGENAI KESAHATAN MASYARAKAT DALAM MENGHADAPI ADAPTASI KEBIASAAN BARU DAN UPAYA MEMULIHKAN KETAHANAN EKONOMI PADA MASA PANDEMI COVID-19 DI LINGKUNGAN SOSIAL SEKITAR,2020-08-18,https://www.its.ac.id/news/2020/10/23/kknt-its-bantu-berantas-berita-bohong-seputar-covid-19/,603835768aa56e44169e68af1e31d52b,https://www.youtube.com/watch?v=JMs3OK3eCAo,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=603835768aa56e44169e68af1e31d52b,20201,CIPINANG MELAYU,,MAKASAR,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.2498517,106.8829043," CIPINANG MELAYU, KECAMATAN MAKASAR, KOTA JAKARTA TIMUR, PROVINSI DKI JAKARTA"
45,PERAN MAHASISWA DALAM EDUKASI COVID-19 DAN PENINGKATAN PEMBELAJARAN  DARING DI SDN SUKADAMAI 3 BOGOR,2020-08-18,https://www.its.ac.id/news/2020/10/08/lakukan-pendampingan-kknt-itsbantu-optimalkan-pjj/,c4c11449337856a4ad93b271e79f6e93,https://youtu.be/dloKoezpMJ0,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=c4c11449337856a4ad93b271e79f6e93,20201,SUKADAMAI,,SUKAMAKMUR,KABUPATEN BOGOR,JAWA BARAT,-6.5516194,106.7796002," SUKADAMAI, KECAMATAN SUKAMAKMUR, KABUPATEN BOGOR, PROVINSI JAWA BARAT"
106,KKNT Relawan Covid-19 Nasional Kemdikbud MENINGKATKAN KESADARAN SERTA PENGETAHUAN MENGENAI KESAHATAN MASYARAKAT DALAM MENGHADAPI ADAPTASI KEBIASAAN BARU DAN UPAYA MEMULIHKAN KETAHANAN EKONOMI PADA MASA PANDEMI COVID-19 DI LINGKUNGAN SOSIAL SEKITAR,2020-08-18,https://www.its.ac.id/news/2020/10/23/kknt-its-bantu-berantas-berita-bohong-seputar-covid-19/,b61a1f47b9597596f8d5594f72c1d2cc,https://www.youtube.com/watch?v=JMs3OK3eCAo&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=b61a1f47b9597596f8d5594f72c1d2cc,20201,BAHAGIA,,BABELAN,KABUPATEN BEKASI,JAWA BARAT,-6.1845072,107.0009724," BAHAGIA, KECAMATAN BABELAN, KABUPATEN BEKASI, PROVINSI JAWA BARAT"
107,KKNT Relawan Covid-19 Nasional Kemdikbud MENINGKATKAN KESADARAN SERTA PENGETAHUAN MENGENAI KESAHATAN MASYARAKAT DALAM MENGHADAPI ADAPTASI KEBIASAAN BARU DAN UPAYA MEMULIHKAN KETAHANAN EKONOMI PADA MASA PANDEMI COVID-19 DI LINGKUNGAN SOSIAL SEKITAR,2020-08-18,https://www.its.ac.id/news/2020/10/23/kknt-its-bantu-berantas-berita-bohong-seputar-covid-19/,2ecd7a1510769032650898bddd519723,https://www.youtube.com/watch?v=JMs3OK3eCAo&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=2ecd7a1510769032650898bddd519723,20201,CIMUNING,,MUSTIKAJAYA,KOTA BEKASI,JAWA BARAT,-6.3225672,107.0057793," CIMUNING, KECAMATAN MUSTIKAJAYA, KOTA BEKASI, PROVINSI JAWA BARAT"
111,KKNT Relawan Covid-19 Nasional Kemdikbud MENINGKATKAN KESADARAN SERTA PENGETAHUAN MENGENAI KESAHATAN MASYARAKAT DALAM MENGHADAPI ADAPTASI KEBIASAAN BARU DAN UPAYA MEMULIHKAN KETAHANAN EKONOMI PADA MASA PANDEMI COVID-19 DI LINGKUNGAN SOSIAL SEKITAR,2020-08-18,https://www.its.ac.id/news/2020/10/23/kknt-its-bantu-berantas-berita-bohong-seputar-covid-19/,f5830837cab4d1aa8e1482648e214f13,https://www.youtube.com/watch?v=JMs3OK3eCAo&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=f5830837cab4d1aa8e1482648e214f13,20201,MUSTIKA JAYA,,MUSTIKAJAYA,KOTA BEKASI,JAWA BARAT,-6.2926647,107.0099003," MUSTIKA JAYA, KECAMATAN MUSTIKAJAYA, KOTA BEKASI, PROVINSI JAWA BARAT"
108,KKNT Relawan Covid-19 Nasional Kemdikbud MENINGKATKAN KESADARAN SERTA PENGETAHUAN MENGENAI KESAHATAN MASYARAKAT DALAM MENGHADAPI ADAPTASI KEBIASAAN BARU DAN UPAYA MEMULIHKAN KETAHANAN EKONOMI PADA MASA PANDEMI COVID-19 DI LINGKUNGAN SOSIAL SEKITAR,2020-08-18,https://www.its.ac.id/news/2020/10/23/kknt-its-bantu-berantas-berita-bohong-seputar-covid-19/,2d02404ad52c93d6d772f2c15b4b9d0b,https://www.youtube.com/watch?v=JMs3OK3eCAo&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=2d02404ad52c93d6d772f2c15b4b9d0b,20201,PEJUANG,,MEDAN SATRIA,KOTA BEKASI,JAWA BARAT,-6.1852572,106.9704818," PEJUANG, KECAMATAN MEDAN SATRIA, KOTA BEKASI, PROVINSI JAWA BARAT"
368,PERENCANAAN RUMAH TAHFIDZ RAMAH LINGKUNGAN,2021-08-25,https://www.its.ac.id/news/2022/03/16/its-rancang-desain-rumah-tahfidz-yang-ramah-lingkungan/,059b34109cdef8e3bb671fe05b9a34e4,https://www.youtube.com/watch?v=x19vB2M_Njc,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=059b34109cdef8e3bb671fe05b9a34e4,20211,SEDAYU,Sedayu,MUNTILAN,KABUPATEN MAGELANG,JAWA TENGAH,-7.5907485,110.2373222,"Sedayu SEDAYU, KECAMATAN MUNTILAN, KABUPATEN MAGELANG, PROVINSI JAWA TENGAH"
131,Relawan Covid 19 Kemdikbud PEMASANGAN RAMBU PHYSICAL DISTANCING PADA MASJID BAITUL MUWAHIDDIN DALAM UPAYA MEMATUHI PROTOKOL KESEHATAN COVID-19,2020-08-17,https://www.its.ac.id/news/2020/10/10/melalui-kkn-mahasiswa-its-bantu-tegakkan-protokol-kesehatan/,44f9d731a492dd66564625153f712c5e,https://www.youtube.com/watch?v=Qonmp9-DBNM,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=44f9d731a492dd66564625153f712c5e,20201,SABRANG LOR,,TRUCUK,KABUPATEN KLATEN,JAWA TENGAH,-7.7127769,110.6452596," SABRANG LOR, KECAMATAN TRUCUK, KABUPATEN KLATEN, PROVINSI JAWA TENGAH"
425,Coding for Kids: Pengenalan Pemograman Untuk Anak Sekolah Dasar Sebagai Literasi Digital Baru di Industri 4.0,2022-03-01,https://www.its.ac.id/news/2022/09/28/latih-pola-pikir-sistematis-dengan-pelatihan-pemrograman/,a2115af723a99170d668d43b009c8693,Coding for Kids: Pengenalan Pemograman Untuk Anak Sekolah Dasar Sebagai Literasi Digital Baru di Industri 4.0,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=a2115af723a99170d668d43b009c8693,20212,KLAMBU,,KLAMBU,KABUPATEN GROBOGAN,JAWA TENGAH,-6.9793368,110.7684296," KLAMBU, KECAMATAN KLAMBU, KABUPATEN GROBOGAN, PROVINSI JAWA TENGAH"
452,Pembuatan Media Pembelajaran Digital Interaktif untuk Materi Pembelajaran Bahasa Arab (Nahwu dan Shorof) untuk Santri Melineal di Pondok Pesantren,2022-07-11,https://www.its.ac.id/news/2022/10/04/kkn-its-kembangkan-media-pembelajaran-digital-interaktif-untuk-santri/,1b0f9472a9392a9ef09aeb4be95c9fc5,https://youtu.be/IJbZwsGPYVs,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=1b0f9472a9392a9ef09aeb4be95c9fc5,20221,TERKESI,Brakas,KLAMBU,KABUPATEN GROBOGAN,JAWA TENGAH,-6.9793421,110.7618635,"Brakas TERKESI, KECAMATAN KLAMBU, KABUPATEN GROBOGAN, PROVINSI JAWA TENGAH"
477,PENDAMPINGAN UMKM DAN PROMOSI KAWASAN ECO WISATA TEMPURAN,2022-06-29,https://radarkudus.jawapos.com/blora/02/08/2022/umkm-tempuran-blora-dilatih-kemba ngkan-kemasan-produk-ini-pematerinya/,551135edab7e143bea76b4890cd1364a,https://www.youtube.com/watch?v=c-ZP3a6fXq8&amp;ab_channel=DRPMITS,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=551135edab7e143bea76b4890cd1364a,20212,TEMPURAN,Tempuran,KOTA BLORA,KABUPATEN BLORA,JAWA TENGAH,"-6.9055542,111.4283137","-6.9055542,111.4283137","Tempuran TEMPURAN, KECAMATAN KOTA BLORA, KABUPATEN BLORA, PROVINSI JAWA TENGAH"
59,KKNT RECON KEMDIKBUD: PEMBELAJARAN LITERASI DAN NUMERASI SEBAGAI SOLUSI EFEKTIVITAS  PEMBELAJARAN SISWA DI ERA PANDEMI COVID-19,2020-08-19,https://www.its.ac.id/news/2020/10/17/kknt-bantu-pembelajaran-siswa-sd-di-jawa-tengah/,403cbfcb7252b1c59963173b1b1e8394,https://youtu.be/FpE_S6bW1Qc,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=403cbfcb7252b1c59963173b1b1e8394,20201,TEGALARUM,,MARGOYOSO,KABUPATEN PATI,JAWA TENGAH,-6.6107457,110.9931803," TEGALARUM, KECAMATAN MARGOYOSO, KABUPATEN PATI, PROVINSI JAWA TENGAH"
81,KKNT RECON KEMDIKBUD: EDUKASI COVID-19 DAN PENGEMBANGAN UMKM,2020-08-17,https://klikjatim.com/klikjatim-com-surabaya-sejumlah-mahasiswa-its-yang-tergabung-dalam-tim-kknt-26-menggelar-kegiatan-program-relawan-covid-recon-indonesia-yang-diadakan-oleh-kementrian-dan-kebudayaan-kemendikbud/,ba22fb23db8043499c8ec8196acdb1cd,https://youtu.be/BajyEQ8NiPc,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=ba22fb23db8043499c8ec8196acdb1cd,20201,NGANGUK,,KOTA KUDUS,KABUPATEN KUDUS,JAWA TENGAH,-6.8061651,110.8465697," NGANGUK, KECAMATAN KOTA KUDUS, KABUPATEN KUDUS, PROVINSI JAWA TENGAH"
453,IMPLEMENTASI RE-DESIGN “PAWON LAN OMAH” PADA KAMPUNG WISATA BERKELANJUTAN DI PACITAN,2022-06-16,https://www.its.ac.id/news/2022/12/19/its-redesain-pawon-ian-omah-kampung-wisata/,94bf2e4d5e67fa9e82bfbcbc0f7d3ea5,https://youtu.be/HBKhppoAyVg,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=94bf2e4d5e67fa9e82bfbcbc0f7d3ea5,20212,SEKAR,Sekar,DONOROJO,KABUPATEN PACITAN,JAWA TIMUR,-8.133748,110.9330243,"Sekar SEKAR, KECAMATAN DONOROJO, KABUPATEN PACITAN, PROVINSI JAWA TIMUR"
372,BANTUAN TEKNIS RE-DESIGN “PAWON LAN OMAH”  PADA KAMPUNG WISATA BERKELANJUTAN DI PACITAN,2021-10-07,https://www.its.ac.id/news/2022/05/17/tim-kkn-its-sulap-desa-menjadi-kawasan-wisata/,0c531e4148627bf3857f186c5d8419fc,https://www.youtube.com/watch?v=JRDIKtOWMEQ,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=0c531e4148627bf3857f186c5d8419fc,20211,SEKAR,Sekar,DONOROJO,KABUPATEN PACITAN,JAWA TIMUR,-8.133663,110.9330242,"Sekar SEKAR, KECAMATAN DONOROJO, KABUPATEN PACITAN, PROVINSI JAWA TIMUR"
358,PEMBERDAYAAN MASYARAKAT DALAM MENGATASI KRISIS AIR DENGAN PENDEKATAN SUSTAINABLE CLEAN WATER &amp; SANITATION DESA SEKAR,2021-10-07,https://www.its.ac.id/news/2021/11/07/kkn-abmas-its-sosialisaikan-pengelolaan-air-bersih-di-pacitan/,8c0b4dc66907d8f430a45c98a37251e2,https://www.youtube.com/watch?v=wOh0tT1fpP8,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=8c0b4dc66907d8f430a45c98a37251e2,20211,SEKAR,,DONOROJO,KABUPATEN PACITAN,JAWA TIMUR,-8.130009421631186,110.96890138947138," SEKAR, KECAMATAN DONOROJO, KABUPATEN PACITAN, PROVINSI JAWA TIMUR"
210,KKN Abmas EKSTRAKSI GELATIN HALAL DARI LIMBAH IKAN BAGI KELOMPOK NELAYAN DI KAWASAN PELABUHAN TAMPERAN KABUPATEN PACITAN,2020-09-10,https://www.its.ac.id/news/2020/12/04/its-rintis-kawasan-binaan-lewat-produksi-filet-dan-gelatin-halal/,320f27efd66b0e2a018184d1859067d5,https://www.youtube.com/watch?v=o9Nmy9KtjD8,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=320f27efd66b0e2a018184d1859067d5,20201,SIDOHARJO,,PACITAN,KABUPATEN PACITAN,JAWA TIMUR,-8.2275178,111.0702945," SIDOHARJO, KECAMATAN PACITAN, KABUPATEN PACITAN, PROVINSI JAWA TIMUR"
335,PENDIRIAN UKM GELATIN IKAN DI KAWASAN BINAAN ITS PACITAN SELATAN,2021-06-22,https://www.its.ac.id/news/2022/01/08/dirikan-ukm-its-sulap-limbah-perikanan-menjadi-gelatin/,113e794157d7708d6fd7351b7042b2c5,https://www.youtube.com/watch?v=fUSOPEARuNk,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=113e794157d7708d6fd7351b7042b2c5,20202,SUKOHARJO,,PACITAN,KABUPATEN PACITAN,JAWA TIMUR,-8.167933791159715,111.12880878231194," SUKOHARJO, KECAMATAN PACITAN, KABUPATEN PACITAN, PROVINSI JAWA TIMUR"
530,PROGRAM MBKM ‘DESA EMAS’ PERCEPATAN PENURUNAN STUNTING JAWA TIMUR,2022-09-23,https://www.its.ac.id/pdpm/id/2022/12/23/kkn-desa-emas-bermanfaat-untuk-masyarakat-pacitan/,5dab3da024c1da4638cdd330e7e9cdd0,https://youtu.be/AXazOFDh7v0,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=5dab3da024c1da4638cdd330e7e9cdd0,20221,NAWANGAN,Sempu,NAWANGAN,KABUPATEN PACITAN,JAWA TIMUR,-7.9976415,111.2179972,"Sempu NAWANGAN, KECAMATAN NAWANGAN, KABUPATEN PACITAN, PROVINSI JAWA TIMUR"
511,Perintisan Pendirian UMKM Pengelola Limbah Pengolahan Perikanan untuk Produksi Kitosan Sebagai Wahana Pembelajaran MBKM di Pesisir Pacitan,2022-04-09,https://timesindonesia.co.id/peristiwa-daerah/415486/manfaatkan-limbah-udang-di-pacitan-tim-riset-its-surabaya-sukses-ciptakan-kitosan,172fa9ba9895322d7dc6ba898ae28159,https://youtu.be/75rkjJia1lw,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=172fa9ba9895322d7dc6ba898ae28159,20212,PAGER KIDUL,Gemaharjo,SUDIMORO,KABUPATEN PACITAN,JAWA TIMUR,-8.2497302,111.3047884,"Gemaharjo PAGER KIDUL, KECAMATAN SUDIMORO, KABUPATEN PACITAN, PROVINSI JAWA TIMUR"
509,i LAPORAN PENGABDIAN KEPADA MASYARAKAT SKEMA ABMAS MAHASISWA KKN-TEMATIK PEMBUATAN TEKNOLOGI TEPAT GUNA AUTOMATIC TEMPERATURE AND MOISTURE STABILIZER FOR MUSHROOM CULTIVICATION (OTSMC) UNTUK MENINGKATKAN PRODUKSI JAMUR,2022-04-20,https://nawacita.co/index.php/2023/02/02/mahasiswa-its-kenalkan-teknologi-atsmc-untuk-budidaya-jamur-di-ponorogo/,a266941b41d539ae8a928e5644e22de4,https://youtu.be/00_3V-0C2VQ,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=a266941b41d539ae8a928e5644e22de4,20212,NAILAN,Nailan,SLAHUNG,KABUPATEN PONOROGO,JAWA TIMUR,-7.9811535,111.4268035,"Nailan NAILAN, KECAMATAN SLAHUNG, KABUPATEN PONOROGO, PROVINSI JAWA TIMUR"
71,KKNT RECON KEMDIKBUD: PENGABDIAN LITERASI DAN NUMERASI TERHADAP SISWA  SD NEGERI 3 NGASINAN,2020-08-17,https://www.its.ac.id/news/2020/10/14/kknt-22-its-bantu-pembelajaran-sd-di-ponorogo/,d5d0a58b02ca29f0b7fc4b864c482111,https://youtu.be/9nlLrzhI7sI,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=d5d0a58b02ca29f0b7fc4b864c482111,20201,NGASINAN,,JETIS,KABUPATEN PONOROGO,JAWA TIMUR,-7.9614259,111.4628228," NGASINAN, KECAMATAN JETIS, KABUPATEN PONOROGO, PROVINSI JAWA TIMUR"
435,"Pemberdayaan Masyarakat Tuna Grahita Melalui Teknologi Pompa Air Berbasis Sel Surya, Sebagai Upaya Pemenuhan Air Bersih Masyarakat Karangpatihan Kec Balong Kab Ponorogo",2022-06-18,https://dewanpers.or.id/data/perusahaanpers,6f0a1b5e00dacd5cba34a1d47e05ef9a,https://youtu.be/oo1mkCJdDNM,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=6f0a1b5e00dacd5cba34a1d47e05ef9a,20212,KARANGPATIHAN,Karangpatihan,BALONG,KABUPATEN PONOROGO,JAWA TIMUR,-7.9567241,111.2938985,"Karangpatihan KARANGPATIHAN, KECAMATAN BALONG, KABUPATEN PONOROGO, PROVINSI JAWA TIMUR"
70,KKNT RECON KEMDIKBUD: PENDAMPINGAN KEGIATAN LITERASI DAN NUMERASI SISWA DI  SEKOLAH DASAR YANG MENGASYIKKAN DI TENGAH KONDISI PANDEMI,2020-08-17,https://www.its.ac.id/news/2020/10/14/kknt-22-its-bantu-pembelajaran-sd-di-ponorogo/,806bd213c24e0ccfd2d3380a1a458eab,https://youtu.be/9nlLrzhI7sI,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=806bd213c24e0ccfd2d3380a1a458eab,20201,GANDUKEPUH,,SUKOREJO,KABUPATEN PONOROGO,JAWA TIMUR,-7.86012,111.4282402," GANDUKEPUH, KECAMATAN SUKOREJO, KABUPATEN PONOROGO, PROVINSI JAWA TIMUR"
306,PEMBERDAYAAN KELOMPOK UMKM  “POKWAN SEJAHTERA ABADI” DESA SUKOSARI PELATIHAN DAN  SEBAGAI UPAYA PENINGKATAN EKONOMI PADA MASA PANDEMI,2021-07-05,https://www.its.ac.id/news/2021/09/29/kkn-its-bantu-tingkatkan-perekonomian-umkm-di-masa-pandemi/,f7415afa068c18bb42ff32636d894bf1,https://youtu.be/g76Td_qnaWk,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=f7415afa068c18bb42ff32636d894bf1,20211,SUKOSARI,,BABADAN,KABUPATEN PONOROGO,JAWA TIMUR,-7.787465023195112,111.45632419426849," SUKOSARI, KECAMATAN BABADAN, KABUPATEN PONOROGO, PROVINSI JAWA TIMUR"
13,RELAWAN COVID-19 DESA JATIPRAHU KARANGAN TRENGGALEK,2020-04-28,https://www.its.ac.id/news/2020/05/27/kkn-model-baru-di-masa-pandemi-its-rekrut-relawan-desa/,d571019e322c1a063d2012e68144a531,https://youtu.be/CyHPKyqrhnY,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=d571019e322c1a063d2012e68144a531,20192,JATIPRAHU,,KARANGAN,KABUPATEN TRENGGALEK,JAWA TIMUR,-8.0967794,111.6838598," JATIPRAHU, KECAMATAN KARANGAN, KABUPATEN TRENGGALEK, PROVINSI JAWA TIMUR"
215,KKN Relawan Covid 19 Kemdikbud PENCEGAHAN DAN PENANGGULANGAN COVID-19 TERHADAP MASYARAKAT SURONDAKAN MELALUI RAJIN CUCI TANGAN PAKAI SABUN DI MASA PANDEMI,2020-08-17,https://www.its.ac.id/news/2020/10/10/melalui-kkn-mahasiswa-its-bantu-tegakkan-protokol-kesehatan/,8f9f853781334d1a3550dc7cbff51eea,https://www.youtube.com/watch?v=Qonmp9-DBNM,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=8f9f853781334d1a3550dc7cbff51eea,20201,SURODAKAN,,TRENGGALEK,KABUPATEN TRENGGALEK,JAWA TIMUR,-8.0427632,111.7010353," SURODAKAN, KECAMATAN TRENGGALEK, KABUPATEN TRENGGALEK, PROVINSI JAWA TIMUR"
355,PENYUSUNAN MASTERPLAN DESTINASI WISATA KALIMAS WATU GEDONG,2021-08-27,https://www.its.ac.id/news/2022/02/22/tim-kkn-its-gagas-rancangan-wisata-kalimas-watu-gedong/,9d3383e82427dbb072fedbe70e1e6e4e,https://www.youtube.com/watch?v=bXFgIyGapec,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=9d3383e82427dbb072fedbe70e1e6e4e,20211,SEBALOR,Sebalor,BANDUNG,KABUPATEN TULUNGAGUNG,JAWA TIMUR,-8.1604237,111.7432153,"Sebalor SEBALOR, KECAMATAN BANDUNG, KABUPATEN TULUNGAGUNG, PROVINSI JAWA TIMUR"
541,"Pembuatan Lampu Hias dan Sel Surya untuk Ikon Wilayah sebagai Salah  Satu Tahap Persiapan Desa Wisata Religi di Bukit Mayapada Kawasan  Ponpes Al Khoiriyah Kec. Sumbergempol, Tulungagung",2023-07-01,https://www.its.ac.id/news/2023/07/30/kkn-abmas-its-inisiasi-desa-wisata-religi-tulungagung/,6006a8fcf6432d3e4b8ac1f9aee9cfc1,https://www.youtube.com/watch?v=-vRD0SscEuU,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=6006a8fcf6432d3e4b8ac1f9aee9cfc1,20231,WATES,Wates,SUMBERGEMPOL,KABUPATEN TULUNGAGUNG,JAWA TIMUR,-8.1291838,111.9426295,"Wates WATES, KECAMATAN SUMBERGEMPOL, KABUPATEN TULUNGAGUNG, PROVINSI JAWA TIMUR"
441,PENGELOLAAN SAMPAH TERPADU DI PONDOK PESANTREN AL KHOIRIYAH,2022-04-18,https://www.its.ac.id/news/2022/10/20/kkn-abmas-its-gencarkan-pengelolaan-sampah-terpadu/,eabc303500eb075055836ae248b44bc6,https://youtu.be/RXlzGtQaVCw,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=eabc303500eb075055836ae248b44bc6,20212,WATES,Duwet,SUMBERGEMPOL,KABUPATEN TULUNGAGUNG,JAWA TIMUR,-8.122267,111.9416969,"Duwet WATES, KECAMATAN SUMBERGEMPOL, KABUPATEN TULUNGAGUNG, PROVINSI JAWA TIMUR"
280,Pemanfaatan Limbah Air Wudhu untuk Budidaya Perikanan Air Tawar dan Budidaya Tanaman Hidroponik,2021-03-08,https://www.its.ac.id/news/2021/10/05/manfaatkan-limbah-air-wudhu-untuk-budidaya-perikanan-dan-hidroponik/,aa391af6e3f7e2affc8e2c47f04768a7,https://www.youtube.com/watch?v=YdMy8HG_bps,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=aa391af6e3f7e2affc8e2c47f04768a7,20202,WATES,,SUMBERGEMPOL,KABUPATEN TULUNGAGUNG,JAWA TIMUR,-8.121697111828286,111.95044007791034," WATES, KECAMATAN SUMBERGEMPOL, KABUPATEN TULUNGAGUNG, PROVINSI JAWA TIMUR"
265,PEMBUATAN SISTEM MONITORING KUALITAS AIR BERBASIS INTERNET OF THINGS PADA BUDIDAYA IKAN GURAMI DI DESA SAMBIJAJAR KABUPATEN TULUNGAGUNG SEBAGAI UPAYA PENINGKATAN PEMBERDAYAAN TEKNOLOGI UMKM IKAN GURAMI,2021-06-06,https://www.its.ac.id/news/2021/12/03/mahasiswa-its-kembangkan-alat-pemantau-kualitas-air-berbasis-iot/,534c767c37044d07ec40e48ab05f7a59,https://www.youtube.com/watch?v=nda6DwwcIbQ,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=534c767c37044d07ec40e48ab05f7a59,20202,SAMBIJAJAR,,SUMBERGEMPOL,KABUPATEN TULUNGAGUNG,JAWA TIMUR,-8.105864743729315,111.96613592516586," SAMBIJAJAR, KECAMATAN SUMBERGEMPOL, KABUPATEN TULUNGAGUNG, PROVINSI JAWA TIMUR"
47,KKNT RECON KEMDIKBUD: PENDAMPINGAN BELAJAR LITERASI DAN NUMERASI SISWA SEKOLAH DASAR  SELAMA MASA PANDEMI COVID-19,2020-08-18,https://www.its.ac.id/news/2020/09/27/lewat-kknt-mahasiswa-its-bantu-kegiatanpembelajaran-di-kabupaten-tulungagung/,debb38738e72b9176f973b8b47e28b59,https://www.youtube.com/watch?v=uMgS0CKehuI,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=debb38738e72b9176f973b8b47e28b59,20201,BOYOLANGU,,BOYOLANGU,KABUPATEN TULUNGAGUNG,JAWA TIMUR,-8.1069725,111.8673452," BOYOLANGU, KECAMATAN BOYOLANGU, KABUPATEN TULUNGAGUNG, PROVINSI JAWA TIMUR"
439,Pelatihan Internet Of Things (IOT) Kepada Guru Sekolah Menengah,2022-06-27,https://www.its.ac.id/news/2022/12/20/abmas-its-bekali-pelatihan-iot-untuk-guru-sma/,c770045d11c8271cda3fda1bc1b11efa,https://youtu.be/nNA9xyGaQug,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=c770045d11c8271cda3fda1bc1b11efa,20212,BEJI,Krajan,BOYOLANGU,KABUPATEN TULUNGAGUNG,JAWA TIMUR,-8.0875448,111.8928652,"Krajan BEJI, KECAMATAN BOYOLANGU, KABUPATEN TULUNGAGUNG, PROVINSI JAWA TIMUR"
